NroCheque,CodigoBanco,CodigoScurusal,NumeroCuentaOrigen,NumeroCuentaDestino,Valor,FechaOrigen,FechaPago,DNI,Estado
JEVGGBVVZAY,31,246,JQLO33906365922818,HIVR21165168182723,665.31,1653010824.273431,1658022024.273433,545-61-8739,pendiente
JXTPGBG2H20,31,246,EUMN52028211988359,PIDQ96732245034860,284.9,1651542024.273472,1658194824.273474,545-61-8739,rechazado
PAGSGBN17KS,31,246,EUMN52028211988359,GLAX76470836719227,665.9,1653356424.273514,1657935624.273515,545-61-8739,rechazado
LAVPGBXJ91D,31,246,EUMN52028211988359,CYPY74987421030682,252.15,1653356424.273537,1657244424.273538,545-61-8739,rechazado
QBWEGBU9VSQ,31,246,EUMN52028211988359,QAAO98137626639461,492.08,1652233224.27356,1657417224.273562,545-61-8739,rechazado
TQLXGB47H4D,44,248,DUDA10226290808337,PJRK09250012008439,583.2,1653270024.273916,1658194824.273921,044-16-0503,pendiente
GIVXGB0SMK3,44,248,DUDA10226290808337,UAAC99931568341168,947.49,1651628424.273949,1657071624.27395,044-16-0503,pendiente
PKOTGBW5KPW,44,248,DUDA10226290808337,AGWK66816948038987,827.46,1651455624.273972,1658108424.273974,044-16-0503,rechazado
ACRAGB5ZFEZ,44,248,DUDA10226290808337,OJGW86933199393987,984.92,1651801224.273995,1658194824.273996,044-16-0503,aceptado
AOTKGBRN2HJ,44,248,DUDA10226290808337,XKRI51475234227297,982.36,1653615624.274017,1658454024.274019,044-16-0503,aceptado
NYTVGBA3BGS,44,248,DUDA10226290808337,VKWR00291767864090,292.95,1651282824.274043,1658108424.274045,044-16-0503,aceptado
SXCUGBYNSFU,44,248,DUDA10226290808337,ZATF37011648921574,417.69,1652233224.274068,1657676424.27407,044-16-0503,rechazado
QCQXGBNSH3K,44,248,DUDA10226290808337,XBBE72803755153410,665.81,1653529224.27409,1657417224.274092,044-16-0503,pendiente
AGVKGBWM5LT,44,248,DUDA10226290808337,IARX87820004685280,381.92,1650505224.274113,1657503624.274114,044-16-0503,aceptado
WXRLGB578V1,44,248,DUDA10226290808337,LXLC68344643635669,617.71,1652924424.274135,1657849224.274137,044-16-0503,rechazado
BPUGGBXYXSU,44,248,DUDA10226290808337,EPRF02917279184348,987.04,1653529224.274157,1657417224.274159,044-16-0503,pendiente
XVKIGBDY24Y,44,248,DUDA10226290808337,YPJA51405023585489,312.42,1650159624.274179,1657417224.274181,044-16-0503,aceptado
SYAKGB4NKO0,44,248,DUDA10226290808337,YVDE94194153416485,893.37,1650332424.274201,1658454024.274203,044-16-0503,aceptado
ZQWZGB1OCC0,44,248,DUDA10226290808337,LPMM76636824993388,721.18,1652060424.274223,1658454024.274225,044-16-0503,rechazado
PVJSGB4BS4E,44,248,DUDA10226290808337,NBOH81145591680087,465.07,1651282824.274245,1658367624.274247,044-16-0503,rechazado
ZMFIGBCM7CV,44,248,DUDA10226290808337,ZTWY27788161168198,388.81,1652319624.274268,1657762824.274269,044-16-0503,aceptado
QHFUGBNUDCL,44,248,DUDA10226290808337,RJBV92603149783382,833.75,1650850824.27429,1658713224.274291,044-16-0503,aceptado
ZYTVGBY132X,44,248,DUDA10226290808337,YWHY85994230164902,185.96,1651801224.274312,1657503624.274314,044-16-0503,aceptado
YRLLGBCEW5I,44,248,DUDA10226290808337,GBMI84708494709044,320.84,1652838024.274334,1657676424.274336,044-16-0503,aceptado
MEEEGB8HSWV,44,248,DUDA10226290808337,XGEF84526905438117,303.58,1650159624.274357,1657590024.274359,044-16-0503,pendiente
BGPDGB5MHM8,17,8,TWLO76312476233668,KLIS90597190754743,486.75,1651542024.27464,1658281224.274645,804-78-0655,aceptado
CIXXGBY2O62,17,8,TWLO76312476233668,DOBU18583052922515,571.68,1651542024.274666,1657330824.274668,804-78-0655,aceptado
PDNWGBOYONO,17,8,TWLO76312476233668,XXMV46535010087037,433.01,1653270024.274688,1658626824.27469,804-78-0655,aceptado
XBEEGBGR4KV,17,8,QARD72478774814398,JFYZ78581787844900,722.27,1653615624.27471,1657417224.274712,804-78-0655,rechazado
BLMVGBRX7JO,17,8,QARD72478774814398,DIKI74800239732106,910.66,1652406024.274748,1657417224.274749,804-78-0655,pendiente
KUJSGBWC1QI,17,8,QARD72478774814398,WEDX32016683185735,493.95,1650850824.27477,1657503624.274771,804-78-0655,aceptado
SXFMGB4LRQ1,17,8,QARD72478774814398,JRYK72052585278988,154.29,1653529224.274792,1658367624.274794,804-78-0655,aceptado
XHSOGBCVN1A,17,8,QARD72478774814398,CPUE68380512601822,668.1,1653010824.274814,1658281224.274816,804-78-0655,rechazado
RIRVGB4M3R4,17,8,QARD72478774814398,PGRV37929209199670,398.6,1652146824.274837,1658454024.27484,804-78-0655,rechazado
ZKYQGBZ7ERD,17,8,QARD72478774814398,RFPX34415601854839,126.66,1650850824.27486,1658626824.274862,804-78-0655,rechazado
ECHOGB5H3O1,17,8,RZXE09869307083465,IGJO12793393581326,140.03,1650591624.274882,1658108424.274884,804-78-0655,pendiente
HOCOGBNV2BV,17,8,RZXE09869307083465,MZWP63634019092724,602.29,1653097224.274921,1657244424.274924,804-78-0655,pendiente
OCUQGBQHMX2,17,8,RZXE09869307083465,OWWT52794957782805,585.83,1651542024.274959,1658281224.274961,804-78-0655,rechazado
GMOOGB37IFU,17,8,RZXE09869307083465,JYAJ77554564419594,822.04,1650591624.274983,1657071624.274985,804-78-0655,pendiente
QZMFGBKT8KM,17,8,RZXE09869307083465,LIGR53071639719380,577.16,1651369224.275006,1657849224.275007,804-78-0655,pendiente
QVSNGBHIW9P,17,8,RZXE09869307083465,WQIJ60438727533395,592.69,1652751624.275028,1657935624.275029,804-78-0655,aceptado
SVBGGB7UDIL,17,8,RZXE09869307083465,LMJQ46223486752241,545.81,1651455624.275053,1658367624.275054,804-78-0655,pendiente
VSULGBEDFVE,17,8,RZXE09869307083465,LCCB73708038110005,643.24,1653270024.275074,1657503624.275076,804-78-0655,pendiente
TMWTGBP83NH,17,8,RZXE09869307083465,OHJB47694855829649,164.69,1653615624.275097,1657330824.275099,804-78-0655,pendiente
EFJRGBW085H,17,8,RZXE09869307083465,GVDQ54917284206434,581.61,1652406024.275119,1657330824.275121,804-78-0655,pendiente
YHHZGBHLBY2,68,69,SSNK47321483703903,BSAA45246231185994,767.37,1651196424.275397,1658626824.275398,867-68-9232,aceptado
POEAGBSGJQM,68,69,SSNK47321483703903,WOGK85449265261466,326.7,1652924424.275419,1657849224.275423,867-68-9232,aceptado
AUUBGB2FF4G,68,69,SSNK47321483703903,ENON24241224759570,975.4,1651023624.275444,1657330824.275446,867-68-9232,rechazado
XULXGBJYT6F,68,69,SSNK47321483703903,DFUC08475913235738,889.25,1652924424.275466,1657417224.275468,867-68-9232,aceptado
PHAQGBSF44J,68,69,SSNK47321483703903,HLSL33589171783626,697.44,1651714824.275489,1658281224.27549,867-68-9232,pendiente
YFEHGB0TUDW,68,69,SSNK47321483703903,MWKG80556599886872,176.3,1651887624.275515,1657935624.275516,867-68-9232,rechazado
FPDTGBQTDAN,68,69,SSNK47321483703903,OVGA34259454175853,140.02,1651801224.275537,1657849224.275538,867-68-9232,pendiente
PJKGGBFBE58,68,69,SSNK47321483703903,HZWO44926763008207,176.84,1652578824.275559,1658022024.27556,867-68-9232,aceptado
HGGRGBFMBDG,68,69,SSNK47321483703903,XHPD37171603139599,577.63,1653183624.275581,1658626824.275582,867-68-9232,rechazado
FJKCGBIAG35,68,69,SSNK47321483703903,JJAD38612762736817,454.83,1653356424.275602,1658626824.275604,867-68-9232,rechazado
MWGWGB0S1VC,68,69,SSNK47321483703903,EAAY66334197658846,378.52,1651369224.275625,1657244424.275627,867-68-9232,pendiente
FIGYGB5IWF1,68,69,SSNK47321483703903,SRRU67589498839500,338.48,1652751624.275647,1657590024.275648,867-68-9232,aceptado
KSYNGBJI1WN,68,69,SSNK47321483703903,RYDA08371461807559,851.17,1650159624.275673,1657849224.275674,867-68-9232,rechazado
ZUUTGBSEILE,68,69,SSNK47321483703903,MHST10881865827825,525.88,1651455624.275694,1658713224.275696,867-68-9232,pendiente
JQYVGBNILKR,68,69,SSNK47321483703903,JDSL26544466411868,61.37,1653270024.275716,1657676424.275718,867-68-9232,aceptado
UNORGBN08FR,68,69,SSNK47321483703903,RBKF48682136825313,44.03,1650505224.275739,1658022024.27574,867-68-9232,pendiente
IXWOGBCRG2B,68,69,SSNK47321483703903,BOWZ22036616806379,462.62,1651455624.275764,1657330824.275765,867-68-9232,rechazado
RVFTGBS8HKN,68,69,SSNK47321483703903,KMYO62081500238888,836.08,1653010824.275786,1658281224.275787,867-68-9232,pendiente
OJXIGBB45AD,68,69,SSNK47321483703903,KDTP83318146715891,974.21,1651110024.275808,1657417224.275809,867-68-9232,aceptado
NYJJGBWIIYL,68,69,SSNK47321483703903,VRQL67077124803900,400.86,1652319624.27583,1658626824.275831,867-68-9232,pendiente
NXXXGBQPTDG,91,124,AXCD14589698843111,INCO21605339723208,476.79,1650332424.276107,1658626824.276108,557-43-7090,rechazado
KISCGBKY6KW,91,124,AXCD14589698843111,FTIM99659449395737,724.0,1651110024.276129,1657330824.276131,557-43-7090,aceptado
POVNGB7A6GL,91,124,AXCD14589698843111,THKJ13408967259358,694.49,1653442824.276152,1658626824.276153,557-43-7090,rechazado
QLQDGBZXMK1,91,124,AXCD14589698843111,CPJX19240288178943,86.26,1651801224.276174,1658626824.276175,557-43-7090,rechazado
AHLEGBCPYCX,91,124,AXCD14589698843111,IOFF77905377870324,220.89,1652406024.276196,1657590024.276197,557-43-7090,rechazado
OGRXGB240EO,91,124,AXCD14589698843111,IELY30363949752316,692.7,1650332424.276218,1658799624.276219,557-43-7090,rechazado
EJYSGB4S55Y,91,124,AXCD14589698843111,CGBO89168698329395,733.42,1650159624.27624,1657244424.276241,557-43-7090,pendiente
XCLVGB3N5AI,91,124,AXCD14589698843111,KYBB49783982409528,459.39,1652492424.276261,1658281224.276263,557-43-7090,pendiente
KFJKGBGSHQU,91,124,AXCD14589698843111,YJUW18248916540108,188.2,1651801224.276284,1657071624.276285,557-43-7090,rechazado
XRZMGBPVBC7,91,124,AXCD14589698843111,UUFK06963534288743,479.19,1652492424.276306,1658108424.276308,557-43-7090,rechazado
UAFNGBV6BBI,91,124,AXCD14589698843111,JFID10455551886574,184.2,1651282824.276328,1658194824.27633,557-43-7090,rechazado
ZNWBGBK4OG3,91,124,AXCD14589698843111,ZDSK62095183748316,553.79,1650505224.276351,1657417224.276352,557-43-7090,pendiente
OQJWGB1DBHJ,91,124,AXCD14589698843111,WQDD74297352491400,166.03,1651542024.276373,1657417224.276374,557-43-7090,pendiente
NKJWGBVVEUL,91,124,ZDMJ75035915050212,KKRU33109995209330,291.92,1653529224.276395,1657590024.276397,557-43-7090,pendiente
SHQFGBY0TI6,91,124,KNGQ92665231752447,HPJX73593300979664,842.24,1651369224.276433,1658281224.276435,557-43-7090,aceptado
KADIGBGHQPY,91,124,KNGQ92665231752447,MYIC88403552577655,964.82,1651110024.276471,1657330824.276472,557-43-7090,rechazado
PTERGBPA3F1,91,124,KNGQ92665231752447,DVLE66149936273823,984.42,1652406024.276493,1657590024.276494,557-43-7090,pendiente
GQXKGBPIQRY,91,124,KNGQ92665231752447,HSBR09275141861891,564.06,1652233224.276515,1658540424.276516,557-43-7090,rechazado
QKTEGB40ZB9,91,124,KNGQ92665231752447,XOUF82242486422383,398.66,1650246024.276536,1657676424.276538,557-43-7090,aceptado
VNQSGBLANK2,91,124,KNGQ92665231752447,ALED33414972225841,714.93,1652146824.276559,1658194824.27656,557-43-7090,pendiente
ZDHUGB0GC5U,82,239,KJIW06524247399670,BUIS50878748794732,118.51,1650937224.276835,1657330824.276836,398-67-1355,pendiente
UIKIGBA91HH,82,239,KJIW06524247399670,RQNX73615597695442,669.77,1650332424.276857,1658626824.276858,398-67-1355,pendiente
BMKWGBK7EWL,82,239,KJIW06524247399670,JEFI30571808824615,609.29,1651110024.276879,1658108424.27688,398-67-1355,pendiente
LDWYGBK20LT,82,239,KJIW06524247399670,ZBMQ08800078657295,644.09,1652665224.276901,1657676424.276902,398-67-1355,pendiente
BRIQGBYU4LT,82,239,KJIW06524247399670,UTKR58378231866540,826.46,1652060424.276923,1658799624.276924,398-67-1355,aceptado
PGHWGBAUEDS,82,239,KJIW06524247399670,URZR12190715117601,567.99,1653270024.276945,1657762824.276946,398-67-1355,rechazado
YPMNGBNWOU9,82,239,KJIW06524247399670,SRLX67749916250571,907.87,1651369224.276966,1658108424.276968,398-67-1355,rechazado
WQXDGBS09X7,82,239,KJIW06524247399670,CNRC30545626130174,318.77,1650332424.276988,1657330824.27699,398-67-1355,rechazado
YXRTGB30MU8,82,239,KJIW06524247399670,DRUW40475053343385,449.46,1651023624.27701,1657158024.277012,398-67-1355,rechazado
JWZRGBLGJQE,82,239,KJIW06524247399670,KFRA60871011420792,977.73,1651282824.277032,1657244424.277034,398-67-1355,rechazado
GTLQGBT3VRK,82,239,KJIW06524247399670,ASXT53236953998578,436.33,1651369224.277055,1657503624.277057,398-67-1355,rechazado
MBROGBINMUV,82,239,KJIW06524247399670,SMCG26961852249418,718.2,1652924424.277077,1657330824.277078,398-67-1355,aceptado
GVTSGB4AV03,82,239,KJIW06524247399670,WYJD56824876811700,476.96,1651369224.277099,1657244424.277101,398-67-1355,aceptado
OEMGGBJUU0U,82,239,KJIW06524247399670,GQZI54656513683763,395.34,1652578824.277121,1658194824.277123,398-67-1355,rechazado
SLOLGBPGFO3,82,239,KJIW06524247399670,HYKP29846808437184,646.58,1652146824.277143,1657762824.277145,398-67-1355,rechazado
UOURGBSWORO,82,239,KJIW06524247399670,NWEC37540963920983,701.4,1652665224.277165,1657935624.277167,398-67-1355,aceptado
IUBVGBN21SS,82,239,KJIW06524247399670,JRAS36464800568251,628.32,1651110024.277188,1658281224.277189,398-67-1355,pendiente
YFWDGB97EKI,82,239,KJIW06524247399670,EPNE15956668933805,815.86,1653270024.27721,1658194824.277212,398-67-1355,pendiente
CYEMGBHSYWI,82,239,KJIW06524247399670,WHRQ04377669398439,53.59,1650505224.277232,1658022024.277234,398-67-1355,aceptado
FQCIGBYMPWP,82,239,KJIW06524247399670,DAJU03093769589748,576.96,1650159624.277264,1657417224.277266,398-67-1355,pendiente
HNAIGBGSQD8,34,29,QUQI42593260063094,FRIJ18424711115164,463.82,1653356424.277541,1658626824.277543,290-07-9845,pendiente
ZRNGGB3X9YV,34,29,QUQI42593260063094,SPPT23454069216427,449.84,1651801224.277564,1657849224.277565,290-07-9845,pendiente
FIEPGB6XHJU,34,29,QUQI42593260063094,AGPS21443735361726,327.99,1651801224.277587,1658194824.277588,290-07-9845,pendiente
LRWXGBRT352,34,29,QUQI42593260063094,WNZK03174890752806,350.15,1651369224.277609,1657762824.27761,290-07-9845,aceptado
TSYBGBW7XOP,34,29,QUQI42593260063094,TKZZ22879977015582,940.6,1652060424.277631,1657676424.277632,290-07-9845,aceptado
XPKOGBUOFB0,34,29,QUQI42593260063094,NGMV42378672957939,112.65,1653097224.277653,1657330824.277655,290-07-9845,pendiente
FNBHGBFVB4W,34,29,QUQI42593260063094,NCNL27925490390919,891.73,1650591624.277675,1658626824.277676,290-07-9845,rechazado
ZTVGGBLG2IG,34,29,QUQI42593260063094,NKJY73675167180953,929.58,1653097224.277697,1657590024.277699,290-07-9845,aceptado
LKMCGBSEDHM,34,29,QUQI42593260063094,FQRE83187733429034,278.0,1653097224.277719,1658108424.277721,290-07-9845,pendiente
XZQQGB83FFY,34,29,QUQI42593260063094,ZUTQ57292388414185,188.83,1653183624.277741,1658022024.277743,290-07-9845,pendiente
APDZGBBWJRL,34,29,QUQI42593260063094,YJNQ91282367967017,86.04,1653615624.277763,1657330824.277764,290-07-9845,aceptado
WMVZGBOYR9D,34,29,QUQI42593260063094,CGCZ29935787157818,693.29,1653183624.277785,1658281224.277786,290-07-9845,pendiente
RSCNGBNFBLL,34,29,QUQI42593260063094,UFEW84215417069732,568.77,1652665224.277807,1658713224.277808,290-07-9845,rechazado
OECSGB6C22X,34,29,QUQI42593260063094,FVHH83604758202762,977.36,1651110024.277828,1657330824.27783,290-07-9845,aceptado
MDKKGBB7B7I,34,29,QUQI42593260063094,URBG21201180273741,941.95,1653270024.277851,1657849224.277852,290-07-9845,aceptado
KFRBGBICBO7,34,29,QUQI42593260063094,LOAJ77574031551734,58.12,1652233224.277873,1658022024.277874,290-07-9845,rechazado
STGHGB4EL8S,34,29,QUQI42593260063094,QSYR78274370691909,956.17,1651714824.277894,1657762824.277896,290-07-9845,rechazado
PFCPGBALYSL,34,29,QUQI42593260063094,CCMF80925700467880,386.29,1651369224.277916,1657158024.277918,290-07-9845,aceptado
SXNLGBWNZ29,34,29,QUQI42593260063094,GXIA12837666592472,266.29,1651887624.277938,1658108424.27794,290-07-9845,rechazado
VOQVGBWTIIZ,34,29,QUQI42593260063094,NDHH33941961590744,365.13,1651714824.27796,1657762824.277962,290-07-9845,aceptado
NXPFGB2VK0U,37,223,UORE94396618055881,PKER23905864698107,301.33,1651628424.278239,1658626824.278241,681-29-8045,rechazado
YHGGGBZV9NM,37,223,UORE94396618055881,XOUY10384578832768,4.99,1653356424.278261,1657330824.278263,681-29-8045,rechazado
SAKZGBS3R6E,37,223,UORE94396618055881,SGSW38172237459413,23.84,1653183624.278284,1657590024.278285,681-29-8045,rechazado
KIVDGBJM3SZ,37,223,UORE94396618055881,QYNF21151919952163,333.96,1650332424.278306,1657158024.278308,681-29-8045,pendiente
ZMXDGBW0JOF,37,223,UORE94396618055881,HLQA01589106507901,175.4,1653442824.278328,1658799624.27833,681-29-8045,rechazado
XJTRGBJQVNX,37,223,UORE94396618055881,HOMH54223571057606,494.74,1650246024.27835,1658540424.278352,681-29-8045,aceptado
LMLOGB1A32J,37,223,UORE94396618055881,VPMM17072513877149,275.72,1651110024.278372,1657158024.278374,681-29-8045,rechazado
OSICGBJEVJO,37,223,UORE94396618055881,JIUN10931792145909,213.68,1653529224.278395,1658713224.278396,681-29-8045,pendiente
RCOFGB3AGY5,37,223,UORE94396618055881,YPHC95486757175818,397.3,1653097224.278417,1658626824.278418,681-29-8045,rechazado
LUZVGB2ICI3,37,223,UORE94396618055881,BGLP09941321164788,164.89,1651369224.278439,1658281224.27844,681-29-8045,rechazado
EUBIGB4ITY8,37,223,UORE94396618055881,BXZT53127377902349,740.78,1653270024.27846,1658281224.278462,681-29-8045,aceptado
UWMDGBO6PYR,37,223,UORE94396618055881,KJYG18227909743104,545.32,1652146824.278482,1658194824.278484,681-29-8045,rechazado
EHZFGBRSY1C,37,223,UORE94396618055881,USBC75233907049226,311.72,1651974024.278504,1658799624.278506,681-29-8045,pendiente
QBIWGBO0JH0,37,223,UORE94396618055881,ZJEY44021743000072,483.02,1652751624.278526,1657244424.278528,681-29-8045,pendiente
OEITGBXS004,37,223,UORE94396618055881,CPRY15152529829100,519.31,1650332424.278548,1657676424.27855,681-29-8045,pendiente
WRVRGBEFB6O,37,223,UORE94396618055881,CKXX56968651510322,595.64,1652578824.27857,1658713224.278572,681-29-8045,aceptado
DRVIGB2GEYS,37,223,UORE94396618055881,HJPH13444544091141,791.28,1652924424.278593,1657244424.278594,681-29-8045,pendiente
SJOLGB2468A,37,223,UORE94396618055881,NWFA62873508583640,973.86,1651887624.278615,1657762824.278616,681-29-8045,rechazado
DUJKGBC78X8,37,223,UORE94396618055881,CVDQ14091256234329,605.02,1652924424.278677,1658022024.278681,681-29-8045,aceptado
VCYYGBJFLBF,37,223,UORE94396618055881,EWVW35823025508454,247.8,1652060424.278703,1657330824.278704,681-29-8045,rechazado
MLTFGBE1XM3,24,263,BWFV66729451515982,AHHK17356161701053,965.1,1653442824.278996,1657590024.278997,640-98-2601,pendiente
QLSJGBB3Q1B,24,263,BWFV66729451515982,ZKZH68361472915934,963.69,1650418824.279018,1658108424.279019,640-98-2601,aceptado
FADAGBMJFS8,24,263,BWFV66729451515982,HFNB71573511306086,147.39,1652492424.27904,1658022024.279042,640-98-2601,pendiente
UWSVGBX3YX5,24,263,BWFV66729451515982,PHOW30521705707581,496.0,1650159624.279063,1657762824.279064,640-98-2601,aceptado
YSWBGBOCAII,24,263,BWFV66729451515982,FKEA16812609175047,407.54,1651887624.27909,1657158024.279091,640-98-2601,rechazado
YYMUGB0VCU9,24,263,BWFV66729451515982,EAAP69430510327815,633.96,1653010824.279112,1658281224.279114,640-98-2601,rechazado
FDXJGB46BXA,24,263,BWFV66729451515982,YRSY48635758148140,111.63,1652233224.279135,1657330824.279136,640-98-2601,rechazado
BKFOGBLVZEB,24,263,BWFV66729451515982,BTPW26534847834267,38.78,1653010824.279157,1657330824.279159,640-98-2601,aceptado
UHWRGB9SWH8,24,263,BWFV66729451515982,KEOF67755914242055,257.92,1653097224.27918,1657590024.279181,640-98-2601,pendiente
KORDGBDIJEV,24,263,BWFV66729451515982,UHEO50126930202148,693.59,1650850824.279202,1658367624.279203,640-98-2601,rechazado
FNYNGB85AZ8,24,263,BWFV66729451515982,RRLW69799204147714,520.24,1650159624.279224,1657762824.279225,640-98-2601,rechazado
PYLQGBGQJ0J,24,263,BWFV66729451515982,AEYK46770159877640,726.5,1652924424.279246,1657071624.279248,640-98-2601,aceptado
AMPBGBGP395,24,263,BWFV66729451515982,VTXR93816265996420,346.08,1653097224.279268,1658713224.279269,640-98-2601,aceptado
UHLGGBKRQ5Z,24,263,BWFV66729451515982,CLOA54776344501350,344.67,1651542024.279291,1658626824.279292,640-98-2601,pendiente
IKYVGB3MIW3,24,263,BWFV66729451515982,WEIE00050105745512,646.06,1651282824.279313,1658367624.279314,640-98-2601,aceptado
IVXPGBXY5ZG,24,263,BWFV66729451515982,QUMQ05179477694800,213.77,1652492424.279335,1657590024.279336,640-98-2601,rechazado
DMFZGBDO4XZ,24,263,BWFV66729451515982,DNIP91010094221747,780.04,1651110024.279357,1657676424.279358,640-98-2601,aceptado
YCUPGBZ7U4L,24,263,BWFV66729451515982,EWRP81155197363843,163.93,1650332424.279379,1658281224.279383,640-98-2601,pendiente
HJYHGBDW7QG,24,263,BWFV66729451515982,SUYQ84632719421487,608.32,1652406024.279404,1657590024.279405,640-98-2601,aceptado
INLBGB01KG4,24,263,BWFV66729451515982,HLDU08556575431501,460.81,1651023624.279426,1657417224.279428,640-98-2601,aceptado
XPEYGBVWARK,11,179,PZRW52186864803743,YDJA41805437273904,538.45,1650418824.279705,1657935624.279707,809-26-3740,rechazado
OMFUGBZ64BE,11,179,PZRW52186864803743,YOIW48819619126598,560.45,1650678024.279729,1658626824.27973,809-26-3740,pendiente
PMJMGBR1YAB,11,179,PZRW52186864803743,UVBX81126030618220,703.8,1651196424.279755,1657676424.279756,809-26-3740,aceptado
